id;house_number;street;post_code;city;district;geojson_geometry;post_station_id
1109;12;Buchenweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1903459, 48.0549196], [8.1905347, 48.0549248], [8.1905415, 48.0548142], [8.1903527, 48.054809], [8.1903459, 48.0549196]]};1
1110;18;Rabenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2014485, 48.0493824], [8.2016609, 48.0493991], [8.2016783, 48.0493007], [8.2016125, 48.0492955], [8.201611, 48.0493039], [8.2014644, 48.0492923], [8.2014485, 48.0493824]]};1
1111;2;Buchenweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1888218, 48.0548688], [8.1890067, 48.0548675], [8.1890049, 48.054753], [8.18882, 48.0547543], [8.1888218, 48.0548688]]};1
1112;10;Rabenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2020994, 48.0493818], [8.2020918, 48.0494022], [8.2021547, 48.0494126], [8.2021895, 48.0493191], [8.2020745, 48.0493], [8.2020473, 48.0493731], [8.2020994, 48.0493818]]};1
1113;1;Birkenweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1896101, 48.05458], [8.1897756, 48.0545891], [8.1897877, 48.0544903], [8.1896223, 48.0544812], [8.1896101, 48.05458]]};1
1114;11;Birkenweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1908403, 48.054567], [8.1910408, 48.0545618], [8.1910353, 48.0544675], [8.1908348, 48.0544727], [8.1908403, 48.054567]]};1
1115;7;Buchenweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1891391, 48.05525], [8.1893434, 48.0552487], [8.1893421, 48.0551565], [8.1891377, 48.0551578], [8.1891391, 48.05525]]};1
1116;28;Ganterhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1876033, 48.0554894], [8.1877999, 48.0554803], [8.1877886, 48.0553717], [8.187592, 48.0553808], [8.1876033, 48.0554894]]};1
1117;11;Eigenheimweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1997595, 48.0522754], [8.1998041, 48.0523221], [8.1998279, 48.052313], [8.1998546, 48.0523357], [8.1999501, 48.0522906], [8.1998919, 48.0522372], [8.1998503, 48.0522329], [8.1997595, 48.0522754]]};1
1118;26;Eigenheimweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2015976, 48.0507972], [8.2016906, 48.0507561], [8.2016278, 48.0506926], [8.2015347, 48.0507338], [8.2015976, 48.0507972]]};1
1119;12;Gartenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2032084, 48.0500502], [8.2033791, 48.0500926], [8.203421, 48.050017], [8.2032503, 48.0499747], [8.2032084, 48.0500502]]};1
1121;3;Hansjakobstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2024349, 48.0501624], [8.2025698, 48.0501937], [8.2026096, 48.0501169], [8.2024747, 48.0500856], [8.2024349, 48.0501624]]};1
1122;9;Hans-Thoma-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1998842, 48.0511349], [8.1999967, 48.0512152], [8.2002561, 48.051053], [8.2001436, 48.0509727], [8.1998842, 48.0511349]]};1
1123;36;Eigenheimweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.202267, 48.0504108], [8.2023495, 48.050466], [8.2024541, 48.0503961], [8.2023716, 48.0503409], [8.202267, 48.0504108]]};1
1124;24;Gartenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2024136, 48.0499091], [8.2025238, 48.0498999], [8.2025137, 48.049846], [8.2024036, 48.0498552], [8.2024136, 48.0499091]]};1
1125;25;Hans-Frank-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1983697, 48.0537584], [8.1984966, 48.0537574], [8.1984951, 48.0536646], [8.1983682, 48.0536655], [8.1983697, 48.0537584]]};1
1126;5;Friedhofweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2024319, 48.0513075], [8.2025062, 48.0512321], [8.2024137, 48.0511932], [8.2023454, 48.0512748], [8.2023657, 48.0512824], [8.2023579, 48.0513001], [8.2023876, 48.051312], [8.2024166, 48.0513014], [8.2024319, 48.0513075]]};1
1127;45;Albert-Schweitzer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1987685, 48.0516255], [8.1988846, 48.0516233], [8.198882, 48.0515613], [8.1988542, 48.0515618], [8.198855, 48.0515119], [8.1987598, 48.0515148], [8.1987685, 48.0516255]]};1
1128;17;Hans-Frank-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1967112, 48.0535532], [8.1968513, 48.0536008], [8.1969064, 48.0535281], [8.1968611, 48.0535128], [8.1968661, 48.0535061], [8.1968234, 48.0534917], [8.1968182, 48.0534986], [8.196766, 48.053481], [8.1967112, 48.0535532]]};1
1129;26;Ganterhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1879517, 48.055401], [8.18816, 48.0554062], [8.1881659, 48.0553], [8.1879576, 48.0552948], [8.1879517, 48.055401]]};1
1130;3;Hans-Thoma-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2011168, 48.050504], [8.2012448, 48.0504222], [8.2011516, 48.0503571], [8.2010236, 48.050439], [8.2011168, 48.050504]]};1
1131;11;Buchenweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1897542, 48.0552448], [8.1897624, 48.0553325], [8.1899181, 48.055326], [8.1899099, 48.0552383], [8.1897542, 48.0552448]]};1
1132;28;Hans-Thoma-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2004099, 48.0512711], [8.2004769, 48.0512303], [8.2003879, 48.0511682], [8.2003232, 48.0512097], [8.2004099, 48.0512711]]};1
1133;32;Eigenheimweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2017715, 48.0506887], [8.2018678, 48.0506537], [8.2018166, 48.0505906], [8.2017202, 48.0506256], [8.2017715, 48.0506887]]};1
1134;6;Bühlhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2020227, 48.0497048], [8.2021714, 48.0496294], [8.2020993, 48.0495659], [8.2019507, 48.0496413], [8.2020227, 48.0497048]]};1
1135;12;Ludwig-Zier-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1955563, 48.0533767], [8.1956953, 48.0533788], [8.1956977, 48.0533071], [8.1956661, 48.0533066], [8.1956665, 48.0532955], [8.1955887, 48.0532943], [8.1955883, 48.0533065], [8.1955587, 48.053306], [8.1955563, 48.0533767]]};1
1136;26;Albert-Schweitzer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1997548, 48.0508488], [8.1997893, 48.0507656], [8.1998027, 48.050768], [8.1998348, 48.0506909], [8.1997052, 48.0506668], [8.199675, 48.0507395], [8.1996528, 48.0507354], [8.1996436, 48.0507576], [8.1996658, 48.0507617], [8.1996386, 48.0508272], [8.1997548, 48.0508488]]};1
1137;3;Ahornweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1910953, 48.0541558], [8.191288, 48.0541597], [8.1912926, 48.0540582], [8.1910999, 48.0540543], [8.1910953, 48.0541558]]};1
1138;14;Ganterhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1913211, 48.0537902], [8.1913232, 48.053737], [8.1911733, 48.0537344], [8.1911712, 48.0537876], [8.1913211, 48.0537902]]};1
1139;12;Ganterhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1918837, 48.0535963], [8.192125, 48.0535989], [8.1921282, 48.0534687], [8.1918868, 48.0534661], [8.1918837, 48.0535963]]};1
1140;17;Ludwig-Zier-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1946769, 48.0542198], [8.194749, 48.0541043], [8.194646, 48.0540756], [8.194574, 48.0541911], [8.1946769, 48.0542198]]};1
1141;8;Birkenweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.190634, 48.0543237], [8.1908715, 48.0543237], [8.1908715, 48.0542157], [8.190634, 48.0542157], [8.190634, 48.0543237]]};1
1142;14;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.201129, 48.0489728], [8.2013135, 48.0489968], [8.2013767, 48.0487794], [8.2011923, 48.0487555], [8.201129, 48.0489728]]};1
1144;19;Bühlhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2013507, 48.0501029], [8.2014284, 48.0500159], [8.2012577, 48.0499478], [8.2011801, 48.0500348], [8.2013507, 48.0501029]]};1
1145;13;Buchenweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1899897, 48.0551681], [8.1901727, 48.0551707], [8.1901763, 48.0550557], [8.1899933, 48.0550531], [8.1899897, 48.0551681]]};1
1146;20;Rabenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2011934, 48.0493084], [8.2013449, 48.0493496], [8.2013483, 48.0492084], [8.201249, 48.0492048], [8.201245, 48.0492725], [8.2011974, 48.0492689], [8.2011934, 48.0493084]]};1
1147;14;Rabenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2019751, 48.0493471], [8.2019906, 48.0493499], [8.2020033, 48.0493195], [8.2019883, 48.0493167], [8.2020022, 48.0492834], [8.2018227, 48.0492499], [8.2018098, 48.0492809], [8.201801, 48.0492793], [8.2017822, 48.0493244], [8.20197, 48.0493594], [8.2019751, 48.0493471]]};1
1148;20;Ganterhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1894116, 48.0546502], [8.1895848, 48.0546541], [8.1895897, 48.0545576], [8.1894164, 48.0545537], [8.1894116, 48.0546502]]};1
1149;9;Birkenweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1905892, 48.0547387], [8.1907644, 48.0547361], [8.1907611, 48.0546375], [8.1905859, 48.0546401], [8.1905892, 48.0547387]]};1
1150;11c;Eigenheimweg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2002955, 48.0517944], [8.2003603, 48.0518575], [8.2004672, 48.0518084], [8.2004024, 48.0517453], [8.2002955, 48.0517944]]};1
1152;1;Am Straßberg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2013125, 48.049555], [8.2011371, 48.0494487], [8.2010465, 48.0495156], [8.2012219, 48.0496218], [8.2013125, 48.049555]]};1
1153;1;Bühlhofstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.2018898, 48.0495706], [8.2019799, 48.0495199], [8.2019071, 48.049462], [8.20184, 48.0494998], [8.2018267, 48.0494892], [8.2018037, 48.0495021], [8.2018898, 48.0495706]]};1
1154;27;Hans-Thoma-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1996657, 48.0514119], [8.1997639, 48.0513507], [8.1996978, 48.0513032], [8.1995995, 48.0513644], [8.1996657, 48.0514119]]};1
1156;2;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1937493, 48.0508771], [8.1938568, 48.0508512], [8.1937965, 48.0507396], [8.193689, 48.0507655], [8.1937493, 48.0508771]]};1
1157;6;Laulestraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.196419, 48.0485667], [8.1966778, 48.0485667], [8.1966778, 48.0484986], [8.196419, 48.0484986], [8.196419, 48.0485667]]};1
1158;16;Weiherstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.194542, 48.048529], [8.1946452, 48.0484743], [8.1945759, 48.0484159], [8.1944727, 48.0484706], [8.194542, 48.048529]]};1
1159;25;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1952721, 48.0501389], [8.1953967, 48.0499697], [8.1952053, 48.0499067], [8.1950807, 48.0500759], [8.1952721, 48.0501389]]};1
1160;6;Hebelstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1971084, 48.0480469], [8.1974222, 48.0480708], [8.1974381, 48.0479777], [8.1971243, 48.0479537], [8.1971084, 48.0480469]]};1
1161;29;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1948517, 48.0503692], [8.1949334, 48.0502755], [8.1948151, 48.0502293], [8.1947333, 48.050323], [8.1948517, 48.0503692]]};1
1162;35;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1933808, 48.0511363], [8.1934334, 48.0511559], [8.193425, 48.0511659], [8.1934559, 48.0511774], [8.1934648, 48.0511668], [8.1935136, 48.051185], [8.1935789, 48.0511068], [8.1934953, 48.0510755], [8.1934847, 48.0510882], [8.1934361, 48.0510701], [8.1933961, 48.0511179], [8.1933808, 48.0511363]]};1
1163;40;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1973435, 48.0466973], [8.1974228, 48.0467874], [8.1975551, 48.0467353], [8.1974759, 48.0466452], [8.1973435, 48.0466973]]};1
1164;14;Weiherstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1947405, 48.0485316], [8.1949605, 48.0484197], [8.194888, 48.048356], [8.1946681, 48.048468], [8.1947405, 48.0485316]]};1
1165;22;Eichendorffstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1940412, 48.0501867], [8.194149, 48.050128], [8.1940834, 48.0500743], [8.1939757, 48.050133], [8.1940314, 48.0501787], [8.1940412, 48.0501867]]};1
1166;19;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1923945, 48.0517271], [8.1924803, 48.0517398], [8.1925129, 48.0516409], [8.1924271, 48.0516283], [8.1923945, 48.0517271]]};1
1167;46;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1935151, 48.0516456], [8.1935862, 48.0516605], [8.1936475, 48.0516733], [8.1936506, 48.0516666], [8.1937022, 48.0515565], [8.1935664, 48.0515281], [8.1935286, 48.0516088], [8.1935117, 48.0516053], [8.1934995, 48.0516314], [8.1935198, 48.0516357], [8.1935151, 48.0516456]]};1
1168;62;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.193237, 48.0523926], [8.1933324, 48.0524179], [8.1933406, 48.0524041], [8.1933764, 48.0523436], [8.1933689, 48.0523416], [8.193281, 48.0523183], [8.1932647, 48.0523458], [8.193237, 48.0523926]]};1
1169;1;Raben;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1942715, 48.0523944], [8.1943317, 48.0524314], [8.1943892, 48.0523897], [8.1944008, 48.0523968], [8.1944634, 48.0523512], [8.1944084, 48.0523174], [8.19435, 48.0523598], [8.1943333, 48.0523495], [8.1942715, 48.0523944]]};1
1170;10;Laulestraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1958327, 48.04869], [8.1960034, 48.0486384], [8.1959489, 48.0485578], [8.1957782, 48.0486094], [8.1958327, 48.04869]]};1
1171;6;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1932616, 48.051049], [8.1932939, 48.0510363], [8.1933633, 48.0510091], [8.1932943, 48.0509305], [8.1931926, 48.0509705], [8.1932447, 48.0510298], [8.1932616, 48.051049]]};1
1172;12;Laulestraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1955629, 48.0487801], [8.1957639, 48.0487139], [8.1957116, 48.048643], [8.1955106, 48.0487093], [8.1955629, 48.0487801]]};1
1173;13;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1926843, 48.0511594], [8.1927611, 48.0510365], [8.1926102, 48.0509943], [8.1925459, 48.0510972], [8.1926034, 48.0511132], [8.1925908, 48.0511333], [8.1926843, 48.0511594]]};1
1174;11;Geschwister-Scholl-Weg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.194336, 48.0503532], [8.1944442, 48.0502749], [8.1943948, 48.0502444], [8.1943408, 48.0502111], [8.1943347, 48.0502155], [8.1942906, 48.0502474], [8.1942976, 48.0502517], [8.1942782, 48.0502658], [8.1942376, 48.0502407], [8.194199, 48.0502686], [8.194336, 48.0503532]]};1
1175;30;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1946823, 48.0507726], [8.1948049, 48.0506997], [8.1946905, 48.0506136], [8.1945678, 48.0506865], [8.1946823, 48.0507726]]};1
1176;14;Eichendorffstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1948731, 48.0496327], [8.1950269, 48.049565], [8.194957, 48.0494941], [8.1948033, 48.0495618], [8.1948731, 48.0496327]]};1
1177;18;Eichendorffstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1944176, 48.0499567], [8.1945577, 48.0498903], [8.1944842, 48.0498209], [8.194344, 48.0498873], [8.1944176, 48.0499567]]};1
1178;24;Weiherstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.193, 48.049423], [8.1932199, 48.0494919], [8.1932765, 48.0494144], [8.1930542, 48.0493452], [8.193, 48.049423]]};1
1179;45;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1929322, 48.0520919], [8.193035, 48.0521187], [8.1930429, 48.0521208], [8.193089, 48.0520419], [8.1929783, 48.052013], [8.1929322, 48.0520919]]};1
1180;4;Eichendorffstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1962824, 48.0491564], [8.196479, 48.0491278], [8.1964562, 48.0490581], [8.1962596, 48.0490867], [8.1962824, 48.0491564]]};1
1181;31;Eichendorffstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.193633, 48.0499894], [8.1937295, 48.0499292], [8.1937241, 48.0499246], [8.1936447, 48.0498693], [8.1935489, 48.0499292], [8.193633, 48.0499894]]};1
1182;36/1;Bregstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1980527, 48.0476179], [8.1982454, 48.047513], [8.1981049, 48.0473977], [8.1979122, 48.0475026], [8.1980527, 48.0476179]]};1
1183;42;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1935797, 48.0514458], [8.1936111, 48.0514487], [8.1937012, 48.051457], [8.1937337, 48.05146], [8.1937615, 48.0513246], [8.1936076, 48.0513104], [8.1935797, 48.0514458]]};1
1184;20;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1925254, 48.05226], [8.1926222, 48.0522804], [8.1926256, 48.0522734], [8.1926418, 48.0522768], [8.1926529, 48.0522533], [8.1926806, 48.0522591], [8.1926948, 48.0522291], [8.1926519, 48.05222], [8.19268, 48.0521605], [8.1925831, 48.0521401], [8.1925563, 48.0521971], [8.1925357, 48.0521928], [8.1925214, 48.052223], [8.1925409, 48.0522271], [8.1925254, 48.05226]]};1
1185;13;Hebelstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1964119, 48.0477653], [8.1965985, 48.0478094], [8.1966949, 48.0476273], [8.1965083, 48.0475832], [8.1964119, 48.0477653]]};1
1186;40;Weiherstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1920246, 48.0508021], [8.192243, 48.0506646], [8.1921483, 48.0505974], [8.1921067, 48.0506236], [8.192119, 48.0506324], [8.1920779, 48.0506582], [8.1920649, 48.050649], [8.1920173, 48.0506789], [8.1920267, 48.0506856], [8.1919847, 48.0507121], [8.1919745, 48.0507048], [8.1919285, 48.0507338], [8.1920246, 48.0508021]]};1
1187;10;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1928989, 48.0513242], [8.1929611, 48.0513366], [8.1929553, 48.0513496], [8.1929906, 48.0513566], [8.1929971, 48.0513419], [8.193041, 48.0513506], [8.1930714, 48.051282], [8.19293, 48.051254], [8.1928989, 48.0513242]]};1
1188;17;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1924065, 48.0514757], [8.1924406, 48.0514802], [8.1925242, 48.0514901], [8.192552, 48.0513888], [8.1924346, 48.0513742], [8.1924065, 48.0514757]]};1
1189;9;Weiherstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1957458, 48.0475997], [8.1958284, 48.0475574], [8.1957654, 48.0475025], [8.1956829, 48.0475449], [8.1957458, 48.0475997]]};1
1190;34;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1943709, 48.0509872], [8.1945024, 48.0510292], [8.1945647, 48.0509421], [8.1944332, 48.0509001], [8.1943709, 48.0509872]]};1
1191;5;Geschwister-Scholl-Weg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1949432, 48.0498448], [8.1951826, 48.0497368], [8.1950984, 48.0496534], [8.194859, 48.0497614], [8.1949432, 48.0498448]]};1
1192;37;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1932185, 48.0513417], [8.1933229, 48.0513597], [8.1933969, 48.051372], [8.1934296, 48.0512854], [8.1932507, 48.0512544], [8.1932221, 48.0513341], [8.1932185, 48.0513417]]};1
1193;25;Weiherstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1932028, 48.0489441], [8.193341, 48.0488725], [8.1932548, 48.0487981], [8.1931166, 48.0488697], [8.1932028, 48.0489441]]};1
1194;32;Eichendorffstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.193154, 48.0505476], [8.193282, 48.0505007], [8.1932267, 48.050435], [8.1930998, 48.0504814], [8.193154, 48.0505476]]};1
1195;41;Albert-Schweitzer-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1990238, 48.0510237], [8.1989337, 48.0511654], [8.1991139, 48.0512167], [8.1991879, 48.0511004], [8.1991615, 48.0510929], [8.1991841, 48.0510575], [8.199133, 48.051043], [8.1991523, 48.0510126], [8.1990955, 48.0509993], [8.1990318, 48.0510159], [8.1990238, 48.0510237]]};1
1196;5;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1935464, 48.0506734], [8.1936848, 48.0506323], [8.1936653, 48.0505996], [8.1936359, 48.050561], [8.1934987, 48.0506017], [8.1935464, 48.0506734]]};1
1197;10;Eichendorffstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1953597, 48.049375], [8.1955427, 48.0493217], [8.1954851, 48.0492335], [8.1953021, 48.0492868], [8.1953597, 48.049375]]};1
1198;40;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1940643, 48.0512986], [8.1941114, 48.0513107], [8.1941279, 48.0512821], [8.1942106, 48.0513034], [8.1942559, 48.051225], [8.1941885, 48.0512076], [8.1941821, 48.0512188], [8.1941294, 48.0512053], [8.1940943, 48.0512661], [8.1940844, 48.0512636], [8.1940643, 48.0512986]]};1
1199;14;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1927162, 48.0517114], [8.1928253, 48.0517297], [8.1928021, 48.0517913], [8.1928572, 48.0518005], [8.1929217, 48.0516289], [8.1928767, 48.0516214], [8.1928634, 48.0516569], [8.1927443, 48.0516369], [8.1927162, 48.0517114]]};1
1200;49;Ilbenstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.192934, 48.0522845], [8.1929769, 48.0522155], [8.1928957, 48.052193], [8.1928529, 48.052262], [8.192934, 48.0522845]]};1
1201;8;Laulestraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.196163, 48.0486237], [8.1962924, 48.0485888], [8.1962522, 48.0485222], [8.1961228, 48.0485572], [8.196163, 48.0486237]]};1
1202;9;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1930203, 48.050856], [8.1931721, 48.0507859], [8.1931088, 48.0507253], [8.1930658, 48.0507453], [8.1930536, 48.0507336], [8.1929459, 48.0507839], [8.1929643, 48.0508008], [8.1930203, 48.050856]]};1
1203;9;Geschwister-Scholl-Weg;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1945208, 48.0501584], [8.19462, 48.0500595], [8.1945237, 48.0500163], [8.1944244, 48.0501152], [8.1945208, 48.0501584]]};1
1204;14;Hebelstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1959027, 48.0480469], [8.196189, 48.0480469], [8.196189, 48.0479402], [8.1959027, 48.0479402], [8.1959027, 48.0480469]]};1
1205;1;Martin-Blessing-Straße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1941473, 48.0504809], [8.1942078, 48.0504406], [8.1942174, 48.0504471], [8.1942445, 48.0504291], [8.1942368, 48.050424], [8.1942605, 48.0504082], [8.1941829, 48.050356], [8.1941386, 48.0503855], [8.1940716, 48.05043], [8.1941413, 48.0504768], [8.1941473, 48.0504809]]};1
1206;46;Weiherstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1919725, 48.0516849], [8.1921034, 48.0516805], [8.1921093, 48.0516803], [8.1921089, 48.0516748], [8.1921, 48.0515595], [8.1919632, 48.0515642], [8.1919725, 48.0516849]]};1
1207;15;Eichendorffstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1951651, 48.0490966], [8.1952281, 48.0491625], [8.1954442, 48.0490701], [8.1953811, 48.0490042], [8.1951651, 48.0490966]]};1
1208;44;Weiherstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1919119, 48.0513646], [8.1919912, 48.0514264], [8.1921894, 48.0513126], [8.1921101, 48.0512509], [8.1919119, 48.0513646]]};1
1209;20;Eichendorffstraße;78120;Furtwangen im Schwarzwald;3;{'type': 'LineString', 'coordinates': [[8.1942541, 48.0500244], [8.1943501, 48.0499784], [8.1942372, 48.049873], [8.1941412, 48.049919], [8.1942541, 48.0500244]]};1
